,uid,time_to_purchase,total_events,path,new_to_file
3098,rbos-e853b37b-e5e4-444f-a11f-c45ce292b353,0.0,1,organic searchpurchase,1
3099,rbos-b8bba9eb-c037-49b0-b581-681ec2041034,0.0,1,organic searchpurchase,0
3100,rbos-45fd8c36-f2c0-4280-9094-4beadf414346,0.0,1,organic searchpurchase,1
3101,rbos-f667a26c-ec92-4787-a868-a5aec9359965,0.0,1,organic searchpurchase,1
3102,rbos-46252e29-be73-41ee-a025-beee7115a076,0.0,1,organic searchpurchase,1
3103,rbos-5f67f1cf-3540-4a05-9c06-b4d93ae2b7b7,0.0,1,smspurchase,1
3104,rbos-046c7bee-97b0-4e10-ac8d-82e5b2c6a76c,0.0,1,smspurchase,1
3105,rbos-a595d327-bb7b-41c8-a463-7c1ef6876c1b,0.0,1,smspurchase,0
3106,rbos-360b814f-583d-4297-8d3b-87a18680df61,0.0,1,smspurchase,1
3107,rbos-8ab63ab5-2d57-4dfb-a6f6-14a7da31d9fc,0.0,1,smspurchase,1
3108,rbos-8c458128-813a-4283-a3d8-0e397f1eee73,3148331.0,2,paid socialpaid socialpurchase,1
3109,rbos-8dc91ff4-2a3e-4727-8ac7-7dd1a6e2d0b2,3190913.0,3,paid socialpaid socialpaid socialpurchase,0
3110,rbos-7531c794-cde1-402f-918d-cc6d5e1ed134,0.0,1,paid socialpurchase,1
3111,rbos-cb8bcbc3-4037-45ba-815c-bc087164955a,484558.0,2,paid socialpaid socialpurchase,1
3112,rbos-4cadcbfb-7324-4e5b-99ef-81020086f6a1,8519857.0,6,paid socialpaid socialpaid socialpaid socialpaid socialpaid socialpurchase,1
3113,rbcr-23de479f-ad27-4aae-af5b-cdbdedf546eb,8522818.0,3,paid socialpaid socialpaid socialpurchase,1
3114,rbos-9fffe40a-4683-43dc-8161-187cce74be8a,0.0,1,paid socialpurchase,1
3115,rbos-41aba40e-c349-4e23-b1c5-e39ca18182ea,0.0,1,paid socialpurchase,1
3116,rbos-14c68a01-dd1c-48d7-8595-a0c418afb470,0.0,1,organic socialpurchase,0
3117,2565529561678074001,297429.0,2,paid searchorganic searchpurchase,0
3118,2565529561678074001,0.0,1,paid searchpurchase,1
3119,1246153339138731893,0.0,1,paid searchpurchase,1
3120,rbos-127db97f-6120-4b73-bcb1-e9450382f7b7,0.0,1,paid searchpurchase,1
3121,rbos-d49f0991-684e-4a38-b996-712c6bc35640,-28334.0,2,paid searchdirect mailpurchase,0
3122,rbos-332ffdc1-d2ee-4488-8349-b5585e4cbca2,-97452.0,2,paid searchorganic searchpurchase,0
3123,rbos-7e76d286-a538-487d-8304-34ceed52e279,4232292.0,3,paid searchdirect maildirect mailpurchase,0
3124,526449268428130926,1651741.0,3,paid searchemailemailpurchase,1
3125,rbos-c47982aa-74ed-4718-8eb8-51ac7ffc183a,9228843.0,3,paid searchpaid searchorganic searchpurchase,1
3126,rbos-db9933e2-63ff-4847-ae5f-bcede07bd0dc,-8043.0,2,paid searchdirect mailpurchase,0
3127,rbos-312d9b9d-bd48-451b-a9a1-87057a805b9b,1602049.0,3,paid searchpaid searchorganic searchpurchase,0
3128,rbos-a8471a74-978c-45b2-b30f-de5cab1a3c0a,0.0,1,paid searchpurchase,1
3129,rbos-20f66a74-1c60-49a1-bd77-78aeac556fb9,0.0,1,paid searchpurchase,1
3130,7498700900718816661,-8842.0,6,paid searchpaid searchemailemaildisplaydisplaypurchase,0
3131,rbos-7f57b279-f621-4036-b552-56de0288597c,0.0,1,paid searchpurchase,1
3132,rbos-55dd4fdf-20bb-44b5-88ef-f71fc62a1bfa,-45673.0,2,paid searchdirect mailpurchase,0
3133,rbos-93e31e27-1572-4224-8f96-e10f47cba6a9,1657595.0,2,paid searchdirect mailpurchase,0
3134,7028384659976258593,1666922.0,5,paid searchpaid searchorganic searchdisplaydisplaypurchase,1
3135,rbos-106a8bec-37d7-46a7-8d71-b66a59f15fda,15566713.0,3,paid searchemaildirect mailpurchase,0
3136,rbos-77b55cd8-67a4-4fc5-bf6d-d19639626605,0.0,1,paid searchpurchase,1
3137,8533110558391669082,9976953.0,3,paid searchorganic searchdirect mailpurchase,0
3138,rbos-f795a64f-0fdc-4a75-a3f3-e4bccf9a3727,799874.0,4,paid searchpaid searchorganic searchemailpurchase,0
3139,rbos-71f54ea8-1870-45d6-ad68-b9b72dad6f7d,8507197.0,6,paid searchpaid searchpaid searchdisplaydisplaydisplaypurchase,1
3140,rbos-95072f06-b42b-4648-b8fd-7ee397af8ecf,0.0,1,paid searchpurchase,0
3141,rbos-6a1c5f52-ff1e-47bf-9230-36479b65caf7,12286792.0,7,paid searchemailemailemailemailemaildirect mailpurchase,0
3142,rbos-875cf798-f3de-4e26-ac6b-c21291a558b4,0.0,1,paid searchpurchase,0
3143,rbos-56b74547-c567-4fb8-8d07-fa94ce232a65,13944570.0,4,paid searchorganic searchorganic searchdirect mailpurchase,0
3144,rbos-eec525a5-daf0-493f-9ee9-554a7138d9b0,10873387.0,7,paid searchpaid searchorganic searchemailemailemaildirect mailpurchase,0
3145,rbos-ed80337a-31c3-4dbc-b364-099bd27c9ae0,13712843.0,7,paid searchorganic searchorganic searchorganic searchorganic searchemaildirect mailpurchase,0
3146,rbos-656983d4-9132-4121-b084-35e6376ef9ae,13846376.0,2,paid searchdirect mailpurchase,0
3147,rbos-74485ab6-a499-4c52-93f4-b40b608e87cc,0.0,1,paid searchpurchase,1
3148,4436187585268414877,1390332.0,2,paid searchemailpurchase,1
3149,rbos-173c4316-a5cb-4973-84cb-6764c6908b89,0.0,1,organic searchpurchase,1
3150,rbos-94a495d2-3395-4847-aea3-df150ffbf386,1230.0,4,organic searchemailemailemailpurchase,0
3151,rbos-6f2b0628-e0a8-4c3b-a991-d6db6f8b805d,0.0,1,organic searchpurchase,1
3152,8819477766292701823,0.0,1,organic searchorganic searchpurchase,1
3153,rbos-e8bffc82-02c7-416a-8aa2-b2740490c66f,-18909.0,5,organic searchorganic searchemailemaildirect mailpurchase,0
3154,rbos-a73a7303-97dd-4d45-8775-8044448af660,0.0,1,organic searchpurchase,1
3155,rbos-9d9b4c45-61e2-454b-8856-94ea9f040e48,54645.0,2,organic searchdirect mailpurchase,1
3156,rbos-64984491-c6e7-43f1-9876-88f36f35626c,32859.0,3,organic searchnon paidnon paidpurchase,1
3157,rbos-7b7b966e-5b39-4d0b-bff8-1c76dae4a213,50371.0,3,organic searchorganic searchdirect mailpurchase,0
3158,rbos-5ef93c4f-2c67-4497-8bd1-1aab52130c61,0.0,1,organic searchpurchase,0
3159,rbos-143b201d-6c69-4503-aa30-07989abe3eef,-1512076.0,2,organic searchpaid socialpurchase,1
3160,rbos-77b05abe-9b34-4093-9064-4be22b8245e1,12435423.0,2,organic searchdirect mailpurchase,0
3161,rbos-84338087-24d7-478b-845d-ca3899ca38cb,11629437.0,2,organic searchnon paidpurchase,0
3162,rbos-b2eb3d18-f761-4cfd-b8bb-67ef74ac76bb,9136733.0,5,organic searchemailemailemailemailpurchase,0
3163,rbos-5ab09b49-533d-45c6-99dd-31a5b2fa04f4,0.0,1,organic searchpurchase,1
3164,rbos-631455b9-024c-4b8d-b0a2-2a8e93888c2b,21940605.0,3,organic searchnon paiddisplaypurchase,1
3165,rbos-e0c96a9e-6aa3-4134-add4-94c07c25f816,2105000.0,4,organic searchemailemaildirect mailpurchase,0
3166,rbos-083a23d1-4a18-44c8-8fb7-b9b9cab7d872,2875525.0,3,organic searchemaildirect mailpurchase,0
3167,rbos-50744145-6793-46f9-9c27-a5f7516f45f1,11415311.0,9,organic searchemailemailemailemailemailemaildirect mailnon paidpurchase,0
3168,3871465519642933642,11864677.0,3,organic searchorganic searchdirect mailpurchase,1
3169,rbos-e0a6fd47-29ac-47be-917e-1e320286523d,877761.0,2,organic searchdirect mailpurchase,0
3170,rbos-edc8e76c-7d45-4ec3-9df0-5deacfd936a3,0.0,1,organic searchpurchase,1
3171,rbos-886de85b-18b3-4ecd-aec3-f170afcf8f90,-62331.0,4,organic searchemaildirect maildirect mailpurchase,0
3172,6644257721606284671,1771897.0,3,emailemaildirect mailpurchase,0
3173,rbos-b1bd70b5-69be-40f4-a63b-08becf45d1fe,15952871.0,5,emailemailemailemailemailpurchase,1
3174,rbos-cb1fef34-5c3f-41d1-a2ef-f199fdbbb59f,2793521.0,4,emailemailemaildirect mailpurchase,0
3175,1011270441064394166,6678541.0,6,emailemailemailemailemaildirect mailpurchase,0
3176,rbos-be263f40-64b1-4f41-856d-740afaae8ce6,9906050.0,3,emailemaildirect mailpurchase,0
3177,rbos-b6802701-9b2f-480d-ad07-d08a79a600f5,4216039.0,4,emailemailemaildirect mailpurchase,0
3178,rbos-5ce3544a-e8a3-4b0d-aea8-8adbb2e4d7d1,22608037.0,10,emailemailemailemailemailemailemailemailemaildirect mailpurchase,0
3179,rbos-9b59d372-fa7f-45c5-bba3-1d0f663f9fe3,12618096.0,6,emailemailemailemailemaildirect mailpurchase,0
3180,rbos-cedbdea5-0378-453b-8786-abf760036f92,13041416.0,12,emailemailemailemailemailemailemailemailemailemailemaildirect mailpurchase,0
3181,2807062551705412824,22601201.0,3,emaildirect maildisplaypurchase,0
3182,rbos-78d6b6b2-01d3-4e2f-8634-6f70dce3852e,16212136.0,4,emailemailemailorganic socialpurchase,1
3183,rbos-336b3159-4e8d-4cf8-bdf5-80686f35368c,16837046.0,6,emailemailemailemailemaildirect mailpurchase,0
3184,rbos-d057e3f6-f5f1-4290-a02a-6ba1932e038d,4037695.0,11,emailemailemailemailemailemailemailemailemaildirect mailnon paidpurchase,0
3185,rbos-83828e9f-c599-4992-9046-80b641b5dda8,12076519.0,9,emailemailemailemailemailemailemailemaildirect mailpurchase,1
3186,rbos-cbaa7688-df70-485e-91cd-92c834ded51f,12013915.0,7,emailemailemailemaildirect mailnon paidsmspurchase,1
3187,rbos-eb5fe606-eab1-4aaf-962d-c4cff322a50d,181525.0,2,emailemailpurchase,1
3188,rbos-489354f5-8027-4946-becb-0d400bd29e59,134525.0,4,emailemailemaildirect mailpurchase,0
3189,rbos-37bfa8fb-0359-4b0b-8275-9384790cd661,1593476.0,2,emaildirect mailpurchase,0
3190,rbos-45c135b7-d2cb-4a0f-bc72-fc6f6e51ea6a,1611679.0,3,emailemaildirect mailpurchase,0
3191,rbos-07b411f0-b375-42e5-a0da-1054b00fdae4,1603505.0,2,emaildirect mailpurchase,0
3192,rbos-648bd4cc-81ab-4bab-b6ce-aaacf3cd069e,0.0,1,emailpurchase,0
3193,rbos-ccc3bcc7-d90b-4961-afaf-bc636e8b2f8b,76707.0,2,emailemailpurchase,0
3194,rbos-6032faa2-23f0-45f5-aa72-340b9d777445,2356.0,2,emailsmspurchase,0
3195,rbos-fe89ec0a-0333-4d62-82d0-a4e89177f8f3,-52445.0,3,emailemaildirect mailpurchase,0
3196,rbos-2c4d20b1-92b7-4661-9c84-29fc7d767665,1655532.0,5,emailemailemaildirect mailnon paidpurchase,0
3197,rbos-ab98a2ae-cbc5-4c36-b998-b7789573c222,0.0,1,emailpurchase,1
3198,rbos-ef751cf8-5e94-45b0-846a-d8c782e49ef7,0.0,1,emailpurchase,1
3199,rbos-3eba04ea-5279-41b3-b019-acce7a2fa45f,-75787.0,4,emaildirect maildirect maildirect mailpurchase,0
3200,rbos-297cabf2-52bf-4da8-9405-785a229e198b,0.0,1,emailpurchase,1
3201,rbos-d16d6637-5ff1-4b2f-9321-d93182c6e6bc,1660663.0,4,emaildirect maildirect mailsmspurchase,0
3202,rbos-631e88cc-7fe2-4bf0-931c-54e03dd70ba4,1624262.0,2,direct mailnon paidpurchase,1
3203,rbos-69bf67e8-5aaa-459e-83ec-19401c62e917,0.0,1,direct mailpurchase,0
3204,rbos-80049a95-65f0-4380-bcd0-449def739bfe,0.0,1,direct mailpurchase,0
3205,rbos-b30bda3e-d295-432c-85bb-6c0e22aececb,1610841.0,2,direct mailpaid socialpurchase,0
3206,rbos-1986ef7b-65fd-4977-a70a-a2a57ffc1725,10439328.0,3,direct mailnon paidnon paidpurchase,1
3207,rbos-c27a1595-25c4-4242-89c5-d93e51371731,0.0,1,direct mailpurchase,0
3208,rbos-77fd4cf5-b99c-4eda-95fa-6d9fbaee1b4d,0.0,1,direct mailpurchase,0
3209,rbos-d6dcb1c6-0496-4120-8db2-02082999ead1,0.0,1,direct mailpurchase,0
3210,rbos-6e79a4db-d06b-4745-8468-3298ceb7e928,878094.0,2,direct mailsmspurchase,0
3211,rbos-d50018e9-17ca-40a2-8972-1e45d7b130b2,0.0,1,direct mailpurchase,0
3212,rbos-2ecf2835-1300-4eea-a14d-f004d79d567f,0.0,1,direct mailpurchase,0
3213,rbos-2506d888-2c95-4cf8-994c-f2509077e7c9,0.0,1,direct maildirect mailpurchase,0
3214,701882637963011389,1580984.0,5,direct mailpaid socialpaid socialpaid socialdisplaypurchase,0
3215,rbos-883cef02-7554-44c4-b4d5-048a2d371125,0.0,1,direct mailpurchase,1
3216,rbos-0dbd8519-f63d-45d2-9527-5d64d7e28026,0.0,1,Directpurchase,0
3217,rbos-fbbab25b-edce-461b-a918-f523677fd33b,0.0,1,Directpurchase,1
3218,rbos-0022ca7d-c7ea-40c4-b6d5-3f4e0a8ff7f5,0.0,1,Directpurchase,0
3219,rbos-10c32cd6-355c-49f8-82fc-1fecb81d4ca6,0.0,1,Directpurchase,1
3220,6487957600293835580,0.0,1,Directpurchase,0
3221,rbos-a7e407c6-3f6f-44f1-bd43-f8a6a6d3cd1a,0.0,1,Directpurchase,0
3222,rbos-0dbf650f-b725-49cd-b621-b782c01e1dd4,0.0,1,Directpurchase,1
3223,rbos-7cb50f08-d9ea-4447-bc6d-f26aa5e39edb,0.0,1,Directpurchase,1
3224,rbos-850dd1b9-bb70-4538-a825-83e9288d1a30,0.0,1,Directpurchase,0
3225,rbos-4a6dff36-4667-4ac8-8858-4d42ed347cb5,0.0,1,Directpurchase,1
3226,rbos-30f09547-351d-4858-8b38-6e360cfd5564,0.0,1,Directpurchase,1
3227,rbos-9d4e2367-42f7-4d76-88c6-79dd67d18e86,0.0,1,Directpurchase,0
3228,rbos-191e1078-47a7-4943-ad00-3fcc3b3cf348,0.0,1,Directpurchase,1
3229,rbos-5c6e05b0-173c-4a8a-aff7-953677d10ad7,0.0,1,Directpurchase,1
3230,rbos-3d886b91-8088-4f15-acd7-f806ef7ecde5,966456.0,6,non paidnon paidnon paidnon paidnon paidsmspurchase,0
3231,2716718281018503144,0.0,1,smspurchase,1
3232,rbos-c6e0ed5e-5ab3-437f-b24d-eedbb4ec4d90,0.0,1,smspurchase,1
3233,rbos-cdc65535-b4bc-405b-a6a5-d44db836e790,0.0,1,smspurchase,1
3234,rbos-1d66dad6-bf10-45d4-b849-1f27b643d4ef,0.0,1,smspurchase,0
3235,rbos-795a043b-151e-4d15-bfdb-e38726beaf1c,0.0,1,paid socialpurchase,1
3236,rbos-61abad3d-b91e-40ac-b1b6-f945f8ac0e93,52076.0,3,paid socialpaid socialpaid socialpurchase,1
3237,rbos-f58e72f8-31ab-489a-81f0-7acda6ef9436,0.0,1,paid socialpurchase,1
3238,rbos-f4de6ddd-16ad-407d-978e-0dc10eb37d53,864562.0,3,paid socialpaid socialdisplaypurchase,1
3239,rbos-bac55e94-1e5e-4537-b6a4-79eb823a749c,0.0,1,paid socialpurchase,1
3240,8271839469790731156,0.0,1,direct mailpurchase,0
3241,rbcr-c6e2bb53-3c73-4728-88ee-7ad3a5c7be2d,15860492.0,14,direct mailemailemailemailemailemailemailemailemailemailemailemaildisplaydisplaypurchase,0
3242,rbos-e1f26b90-eace-4382-a916-2894833384f1,1735875.0,2,direct mailpaid searchpurchase,0
3243,rbos-f394c82c-be39-4e92-b1bb-a3758e4592ca,1753480.0,3,direct maildirect mailpaid searchpurchase,0
3244,rbos-dfb815ec-b7e1-4a86-8ed1-2132ae9a8bd8,1744983.0,2,direct mailpaid searchpurchase,0
3245,rbos-60aabe5b-0950-47da-98c8-60f4ceba718d,1759741.0,2,direct mailorganic searchpurchase,0
3246,rbos-1838f90d-f392-4475-aec9-3a67353b4983,1698309.0,3,direct mailsmspaid searchpurchase,0
3247,rbos-522a7451-16cc-4825-9831-ebe1ccf267f4,1743807.0,5,direct mailemailemailemailemailpurchase,0
3248,rbos-935b5fe2-7e0d-4b95-86d6-753eea00b82d,0.0,3,direct mailemailemailpurchase,0
3249,rbos-8e182196-a64d-41b5-9330-be93bf1787a3,1688159.0,2,direct mailnon paidpurchase,0
3250,rbos-59eb7257-ab7f-4090-9b93-eb9f639dfcd7,0.0,1,direct mailpurchase,0
3251,rbos-4274ed4b-f236-4a1f-97f9-b045202509ca,2361894.0,4,direct mailemailemailemailpurchase,0
3252,rbos-794fc23a-d8fc-436d-8e5b-d0efa559e517,0.0,2,direct maildirect mailpurchase,0
3253,rbos-52e0eaac-782e-4f18-8513-91fd9b9943e3,0.0,2,direct mailpaid searchpurchase,0
3254,rbos-7ee30419-e005-4ca8-b4c8-1da20ffd50d9,0.0,1,direct mailpurchase,1
3255,rbos-6720e29d-0dd2-46b8-a79b-df984ce9a1d0,1733635.0,3,direct maildirect mailpaid searchpurchase,0
3256,rbos-562f9bce-149a-4191-84a5-de1283c7c287,3360205.0,7,direct mailemailemailemailemailemailnon paidpurchase,0
3257,rbos-a24f5a39-c024-4a53-be8b-19962b2c9bed,6262433.0,6,direct mailorganic searchemailemailsmspaid searchpurchase,0
3258,rbos-b3c94f19-cdd9-4e69-bda7-ba3b264c260d,4525867.0,2,direct mailorganic searchpurchase,0
3259,rbos-ceaeb62f-5c4f-4536-a34d-2d965d475302,13239593.0,6,direct mailemailemailemailemailemailpurchase,0
3260,rbos-f84ddc5d-fe49-4890-bc62-1cb88f40d18b,4244973.0,3,direct mailemailemailpurchase,0
3261,rbos-1156fb84-3eff-467b-aeba-e75692575b51,3691804.0,9,direct mailemailemailemailemailemailemailemailemailpurchase,0
3262,rbos-f175084e-bc32-4819-9632-981a81a77a07,0.0,1,direct mailpurchase,0
3263,rbos-fb0a9a67-9eb3-4a9b-b3ef-59cf0bfaaada,1732544.0,2,direct maildisplaypurchase,0
3264,rbos-55a09adf-97d7-44c6-8066-01117e7d9222,0.0,1,direct mailpurchase,0
3265,rbos-6dff6eef-e320-49a1-8708-fd0f3a015446,1703378.0,6,direct mailpaid socialpaid socialpaid socialpaid socialpaid socialpurchase,0
3266,rbos-6dff6eef-e320-49a1-8708-fd0f3a015446,1319466.0,3,direct mailpaid socialpaid socialpurchase,0
3267,rbos-f5daff4f-1f18-4b47-bb62-3958e8a00fb7,1745843.0,8,direct mailemailemailemailemailemailemailemailpurchase,0
3268,rbos-ca28c2a2-b1de-4d1b-a594-07a44dc7c95d,23369745.0,7,direct mailorganic searchemailemailemailemailemailpurchase,0
3269,rbos-4fb274bb-4e05-48c6-8abe-116a25278b79,1695148.0,2,direct mailemailpurchase,0
3270,rbos-8a42184f-ddae-400d-8eba-af0835abc1c6,648973.0,2,direct mailorganic searchpurchase,0
3271,rbos-96ed0fc0-75f8-4da9-9d59-b7def7282bf2,0.0,1,direct mailpurchase,0
3272,rbos-c1801b51-6724-4c4a-af2e-a97f270c0b61,1742095.0,5,direct mailemailemailemailemailpurchase,0
3273,rbos-a4a34deb-f8ac-4d7e-bf4c-7e4654630e47,1755802.0,2,direct mailorganic searchpurchase,0
3274,rbos-ed3c26bc-2e23-4a0b-ac99-b921ac17742b,0.0,1,direct mailpurchase,1
3275,rbos-b3bfed2e-b5fb-4033-b675-7ff67bdfb946,0.0,1,direct mailpurchase,0
3276,rbos-1b3c4bd1-169c-4403-8c57-d650bab7ca8f,0.0,1,direct maildirect maildirect mailpurchase,0
3277,rbos-57329d82-cd3e-4db8-acc4-55056a42f550,1727662.0,2,direct mailpaid searchpurchase,1
3278,4309156062677351675,0.0,1,direct mailpurchase,0
3279,rbos-113d8fa5-83ef-46cc-9b2b-4bcb15989f08,664914.0,3,direct mailpaid socialpaid socialpurchase,0
3280,rbos-ecb8d6e9-f30c-4df2-9e96-ffd6e8468d13,0.0,1,direct mailpurchase,0
3281,rbos-bd30d5d2-6975-45d2-8424-aacab7cf6c00,0.0,1,direct mailpurchase,0
3282,rbos-5fab97ec-6527-4057-8acb-ac55e1af0727,0.0,3,direct maildisplaypaid searchpurchase,0
3283,rbcr-fc1f834c-cef5-4209-93ca-f9e7e70c6449,12053815.0,4,direct mailemailemailemailpurchase,0
3284,rbos-2deccb18-d9a2-465d-a556-d824e147262f,0.0,1,direct mailpurchase,0
3285,rbos-ed8e9797-cd0c-4cd9-8e17-3ae326e14cbb,0.0,7,direct mailorganic searchemailemailemailnon paidnon paidpurchase,0
3286,rbos-99de278a-60b2-420d-96c6-cae0ae8e7c80,14958245.0,3,direct mailemailnon paidpurchase,0
3287,rbos-a8b8f159-1eda-46b1-974b-078424914a40,1744787.0,3,direct mailemailnon paidpurchase,0
3288,rbos-e39f3b9f-5e83-4f4b-ade3-ab9581d99187,0.0,3,direct mailorganic searchemailpurchase,0
3289,rbos-157d959b-1ea4-46b5-af60-2d7acfaf79f0,1703119.0,2,direct mailsmspurchase,0
3290,rbos-0603b003-6aa5-49e6-87ed-33121e505755,8786873.0,4,direct mailpaid socialpaid socialpaid socialpurchase,0
3291,rbos-6a89ad3c-4b87-4828-aa8c-f8aa8ad4ecf8,971164.0,3,direct mailorganic searchorganic searchpurchase,0
3292,rbos-f888a160-eddc-4dbe-b1fe-6996fb79233c,1744732.0,5,direct mailemaildisplaydisplaydisplaypurchase,0
3293,rbos-e9fb3a9b-81e9-4ce2-9c8a-3ee17904ac01,0.0,1,direct mailpurchase,0
3294,4476602351888339145,1736517.0,8,direct mailorganic searchorganic searchorganic searchorganic searchemailemailemailpurchase,0
3295,rbos-cec0ba22-37ae-4159-8438-7879ecfbfcdc,1669021.0,2,direct mailorganic searchpurchase,1
3296,rbos-e1c8c43d-ce4d-48ba-9735-a93da55b5a09,1778512.0,3,direct mailemailemailpurchase,0
3297,rbos-7078cd1f-f68f-46ed-b455-92cb2fe86538,1686004.0,3,direct mailemailemailpurchase,0
3298,7878191683383713024,1754781.0,8,direct maildirect mailemailemailpaid searchpaid searchpaid searchpaid searchpurchase,1
3299,7878191683383713024,2177288.0,7,emailemailemailpaid searchpaid searchpaid searchpaid searchpurchase,0
3300,rbos-cdff9cca-b4a5-4d53-9eea-17ffbcdce20d,1695850.0,2,direct mailsmspurchase,0
3301,rbos-08fe0a14-db4b-45cf-a2a3-c31289d86f10,9902087.0,6,direct mailemailemailemailemailemailpurchase,0
3302,rbos-ed1fa8d3-7511-445f-a258-67bc009a7996,1689004.0,2,direct mailsmspurchase,1
3303,rbos-1535dbcc-1650-4cdb-9e87-f61f555c7758,1685743.0,2,direct mailpaid socialpurchase,1
3304,rbcr-33ffdf9f-a7bd-4638-94ad-6351df834165,0.0,2,direct maildisplaypurchase,0
3305,rbos-12c4c8c3-8df0-4eb9-b9b5-7a3fcc2a2e9a,0.0,1,direct mailpurchase,0
3306,rbcr-1874bb3b-48d2-423c-8a24-5f9f1a465a08,1730648.0,2,direct mailorganic searchpurchase,0
3307,2844336234195658583,24080502.0,8,direct mailorganic searchorganic searchorganic searchorganic searchemailnon paidpaid searchpurchase,0
3308,rbos-171619ac-8f34-45ee-8a3b-315341aa372f,0.0,1,direct mailpurchase,0
3309,rbos-916e291e-b7a6-4a34-8958-09a28d187aa5,1742750.0,2,direct mailpaid searchpurchase,0
3310,446752224980412402,2303707.0,2,direct mailpaid searchpurchase,0
3311,rbos-c68e5faa-c5d6-45d2-9cf9-c4f92c74af37,2350223.0,3,organic searchdisplaypaid searchpurchase,1
3312,rbos-c525743b-1bff-4053-ba9d-93fff646374c,16412.0,2,organic searchemailpurchase,1
3313,rbos-c9e71251-6240-4a6b-9da9-ed7b8ade95d4,0.0,1,organic searchpurchase,0
3314,rbos-f99081d2-ddad-4d2c-aafe-d9574cb2dd86,14572342.0,3,organic searchorganic searchemailpurchase,0
3315,rbos-f99081d2-ddad-4d2c-aafe-d9574cb2dd86,17152533.0,4,organic searchorganic searchemailemailpurchase,0
3316,rbos-7977e08e-163f-4057-a0d0-72e37ed9f7bf,1023278.0,3,organic searchemailemailpurchase,0
3317,rbos-cbd66078-9282-4bdf-9334-202d3a7e24c5,0.0,1,organic searchpurchase,1
3318,6544096698932698477,23656090.0,6,organic searchemailemailemailemailorganic socialpurchase,1
3319,rbos-fe13f19f-ded9-4359-b4e6-3d5b18df75fa,12220496.0,2,organic searchpaid searchpurchase,1
3320,rbos-02d26efb-ac97-4a9a-b0b0-9230f4f43618,13050356.0,5,organic searchpaid searchpaid searchpaid searchpaid searchpurchase,0
3321,rbos-3a2eb2d4-c99d-4593-b9f6-756b6341d6df,0.0,1,organic searchpurchase,1
3322,rbos-acc492c4-057e-4abf-97a4-30af6f51193e,14675232.0,4,organic searchorganic searchemailemailpurchase,0
3323,rbos-7fd1c2a3-9c6a-4467-bee3-571166c2f507,339836.0,2,organic searchsmspurchase,1
3324,rbos-4248af6c-dc11-4d9f-96bd-4798ea084c09,0.0,1,organic searchpurchase,1
3325,rbos-1576a016-be53-43c5-8906-cd7c1b4b7d4c,8073286.0,7,organic searchorganic searchpaid searchpaid socialpaid socialpaid socialpaid socialpurchase,1
3326,rbos-4a6a4e6f-7a9b-44ab-808f-f3dd0d218075,0.0,1,Directpurchase,0
3327,rbos-84c609ff-04f1-4ac7-b5d2-aa55563b7805,0.0,1,Directpurchase,1
3328,rbos-4f731888-400c-48ec-b075-71350f723cf6,0.0,1,Directpurchase,1
3329,rbos-46e5075e-a081-435e-885e-d6ae2197090d,0.0,1,Directpurchase,1
3330,rbos-05385573-73ae-45c7-a909-26e57019c501,0.0,1,Directpurchase,1
3331,rbos-4c85997d-f00b-47ec-85fb-78403390cefb,0.0,1,Directpurchase,0
3332,rbos-5e6c6295-cae1-41c7-af5b-6995146788e2,0.0,1,Directpurchase,0
3333,rbos-55db2609-bd10-4b79-b637-5fdbcac06ede,0.0,1,Directpurchase,1
3334,rbos-d1ec6dd5-153a-42a1-b573-d481963d1e59,0.0,1,Directpurchase,0
3335,rbcr-0bbd7b87-6927-44a5-b22a-ece9fd2676c9,0.0,1,Directpurchase,1
3336,1476004996135566224,0.0,1,Directpurchase,0
3337,rbos-514fc8a9-3dc7-4085-84c5-9e442d73c19c,5862691.0,3,emailsmssmspurchase,1
3338,rbos-861e8878-1282-413b-afd1-d51babaf91a1,3845325.0,4,emailemailemaildisplaypurchase,0
3339,rbos-dcf6c678-02e7-4c0f-9c42-c6a49bee8cdd,3418144.0,3,emailemailemailpurchase,0
3340,rbos-ae861688-fbcb-4d2d-9110-43d97d79ab5d,14478664.0,9,emailemailemailemailemailemailemailemailemailpurchase,0
3341,rbos-a9e11bb4-9e0b-4dd6-ad5a-cd79c3fc08b0,15012074.0,6,emailemaildisplaydisplaydisplaypaid searchpurchase,1
3342,rbos-f4f060d0-fb19-4979-9596-a929e863b174,0.0,1,emailpurchase,0
3343,rbcr-819f13ae-2e8e-47f6-8751-58109e76dd25,0.0,1,emailpurchase,0
3344,rbos-9119f0a6-4d8d-4257-9b88-9957496b435b,-31788.0,2,emailpaid searchpurchase,0
3345,rbos-d4bbebb0-bf90-450c-aae7-d7ed1a995f31,0.0,1,emailpurchase,1
3346,rbos-b665b638-b968-4a74-ae4a-19ecb048989e,0.0,1,emailpurchase,1
3347,rbos-701121ab-85df-4a42-968e-d4c247db4355,0.0,1,emailpurchase,1
3348,rbos-f1dccd9a-405c-4492-89d8-187066eea387,435088.0,4,emailsmspaid searchpaid searchpurchase,1
3349,rbos-2ef80c78-57d1-48f6-9f95-2379746c48b4,99.0,2,non paidsmspurchase,1
